timestamp,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW
2023-01-09 18:00:00,77497,80657,71675,6442,13090,0,30042,0,6,8749,3004,1983,1625,-900,-1054,2039,2190,1994,0
2023-01-09 19:00:00,73682,76857,68052,6335,13090,0,30042,0,19,7317,3004,1984,1660,-900,-1056,2015,2190,1976,0
2023-01-09 20:00:00,68190,71371,63111,6027,13090,0,30042,0,24,7172,3004,1982,1999,-900,-1057,2037,2190,1993,0
2023-01-09 21:00:00,62218,65485,57671,5583,13090,0,30042,0,112,6640,3002,1873,1904,-900,-1055,1920,2167,1928,0
2023-01-09 22:00:00,55230,58808,51194,5096,13090,0,30042,0,230,6476,2193,1029,-191,-900,-1057,856,1326,1756,0
2023-01-09 23:00:00,49368,53647,45636,4600,13090,0,30046,0,1296,5886,2057,1236,-6,-900,-877,629,452,1452,0
2023-01-10 00:00:00,48788,53183,45257,4386,13090,0,30050,0,2232,5970,1847,730,0,-579,-384,1068,440,1552,0
2023-01-10 01:00:00,48753,52487,45129,4253,13090,0,30050,0,2398,5861,1836,711,0,-136,150,873,1256,1529,0
2023-01-10 02:00:00,46860,50527,43387,4155,13090,0,30050,0,2467,6075,1744,513,604,157,615,1203,1195,1616,0
2023-01-10 03:00:00,44659,48181,41255,4220,13090,0,30050,0,2322,6423,1114,518,8,592,656,1000,1061,1614,0
2023-01-10 04:00:00,43748,47582,40248,4361,13090,0,30050,0,2435,6511,543,219,-199,725,667,596,1101,1366,0
2023-01-10 05:00:00,46165,48884,42402,4610,13090,0,30050,0,1259,6532,470,199,-260,793,965,127,1926,693,0
2023-01-10 06:00:00,55081,56695,50743,5070,13090,0,30050,0,163,8794,1001,667,-6,772,637,-245,2178,510,0
2023-01-10 07:00:00,64449,66602,59528,5703,13090,0,30050,0,9,10224,1912,1330,-909,798,605,-35,2190,1128,0
2023-01-10 08:00:00,69841,71061,64824,6377,13090,6,30050,0,12,10149,2605,1855,-8,523,362,1062,2180,1669,0
2023-01-10 09:00:00,73163,74375,68056,7265,13090,67,30050,0,12,9834,2989,1979,1482,42,23,1952,1820,1887,0
2023-01-10 10:00:00,73997,75320,68815,7768,13090,289,30050,0,16,10391,3004,1983,1831,-85,-22,1901,1858,1799,0
2023-01-10 11:00:00,73846,75074,68574,7928,13090,525,30050,0,18,9012,2921,1982,1980,-10,20,1952,2170,1925,0
2023-01-10 12:00:00,74027,75243,68572,7852,13090,722,30050,0,16,8342,3001,1953,1974,157,0,1938,2190,1903,0
2023-01-10 13:00:00,72862,74074,67486,7827,13090,638,30050,0,12,8350,3004,1982,2005,190,164,1996,2190,1992,0
2023-01-10 14:00:00,71490,72711,66366,7871,13090,354,30050,0,21,9117,3006,1981,1910,456,207,1998,2183,1996,0
2023-01-10 15:00:00,71247,72460,66215,8228,13090,55,30050,0,13,10006,2558,1640,1959,213,44,1965,1932,1998,0
2023-01-10 16:00:00,75345,76679,70089,8593,13090,0,30050,0,9,10556,2956,1922,2005,-67,-58,2035,2173,1996,0
2023-01-10 17:00:00,76802,78899,71286,9147,13090,0,30050,0,1,11024,3005,1982,2006,-332,-564,2038,2190,1995,0
2023-01-10 18:00:00,74651,76936,69492,9189,13090,0,30050,0,7,11661,3003,1980,2007,-484,-594,2039,2190,1989,0
2023-01-10 19:00:00,70415,72200,65872,8987,13090,0,30050,0,22,10884,3003,1984,2006,-269,-294,2038,2190,1994,0
2023-01-10 20:00:00,65039,68080,61061,8628,13090,0,30050,0,459,10520,2877,1976,1991,-667,-715,1831,2167,1989,0
2023-01-10 21:00:00,57913,61348,54819,8261,13090,0,30050,0,585,10549,31,888,962,-784,-792,1433,1326,1265,0
2023-01-10 22:00:00,50830,56995,48395,7982,13090,0,30050,0,1647,11301,-2317,75,8,-488,-513,622,428,1169,0
2023-01-10 23:00:00,44936,56025,42937,7899,13090,0,30053,0,2171,11211,-2648,-1456,-715,-334,-212,-1343,-478,-532,0
2023-01-11 00:00:00,43806,55545,42001,7868,13090,0,30056,0,2642,11348,-2942,-1402,-607,-474,-3,-487,-1391,-526,0
2023-01-11 01:00:00,43362,53393,41905,7640,13090,0,30056,0,2659,11220,-1575,-1031,276,-612,495,188,-2048,-906,0
2023-01-11 02:00:00,40971,53059,39692,7479,13090,0,30056,0,2619,11475,-2729,-1212,-193,-428,314,-927,-2088,-692,0
2023-01-11 03:00:00,39668,52171,38399,7413,13090,0,30056,0,2505,11935,-1720,-1099,-1541,-164,304,-1059,-2077,-1138,0
2023-01-11 04:00:00,39236,52559,38080,7397,13090,0,30056,0,2520,11464,-2606,-1432,-1254,36,402,-1414,-1646,-1224,0
2023-01-11 05:00:00,41638,52007,40188,7498,13090,0,30056,0,1307,10340,-2501,-1474,-1192,560,536,-1388,-753,-554,0
2023-01-11 06:00:00,50872,54225,48702,7613,13090,0,30056,0,21,10080,-1151,-418,-370,422,176,-2,157,-165,0
2023-01-11 07:00:00,61560,62853,58222,7775,13090,0,30056,0,25,10186,1755,1199,781,-43,8,1247,1062,1095,0
2023-01-11 08:00:00,66716,68478,62767,8009,13090,251,30056,0,89,10008,2976,1961,699,-473,192,1914,1945,1803,0
2023-01-11 09:00:00,67054,69161,63032,8276,13090,2806,30056,0,17,9988,3010,1984,1947,-848,-42,1958,2180,1840,0
2023-01-11 10:00:00,65298,67645,60937,8451,13090,5444,30056,0,14,10010,2916,1982,1910,-738,-395,1687,2190,1990,0
2023-01-11 11:00:00,65001,67244,60483,8690,13090,5740,30056,0,18,10017,2925,1823,1955,-700,-325,1867,2190,1947,0
2023-01-11 12:00:00,66729,69395,62084,8829,13090,3292,30056,0,12,10197,2661,1724,1878,-829,-625,1670,2190,1994,0
2023-01-11 13:00:00,68710,71197,63989,8783,13090,1417,30056,0,12,10113,2989,1966,2001,-900,-375,1993,2190,1995,0
2023-01-11 14:00:00,69035,71551,64277,8561,13090,877,30056,0,17,10197,3008,1984,1996,-900,-399,1998,2190,1994,0
2023-01-11 15:00:00,71365,73544,66254,8116,13090,115,30056,0,9,10185,3005,1984,2004,-784,-186,1975,2190,1994,0
2023-01-11 16:00:00,76175,77792,70281,7761,13090,0,30056,0,6,10405,3003,1984,2004,-411,0,2014,2190,1994,0
2023-01-11 17:00:00,78106,80115,72166,7606,13090,0,30056,0,0,10267,3002,1983,2005,-599,-210,2014,2190,1994,0
2023-01-11 18:00:00,75939,78290,70407,7481,13090,0,30056,0,5,10269,3005,1983,2004,-647,-499,2038,2190,1994,0
2023-01-11 19:00:00,72217,74571,67112,7520,13090,0,30056,0,14,10054,3003,1982,2003,-580,-560,2038,2190,1995,0
2023-01-11 20:00:00,66863,69577,62225,7391,13090,0,30056,0,10,9211,3006,1984,2004,-628,-876,2038,2190,1996,0
2023-01-11 21:00:00,60299,63377,55967,6986,13090,0,30056,0,14,7000,2957,1961,1909,-809,-1055,1999,2177,1995,0
2023-01-11 22:00:00,53963,57369,49672,6702,13090,0,30056,0,306,5960,954,351,996,-844,-1056,1763,1772,1965,0
2023-01-11 23:00:00,48202,53310,44153,5910,13090,0,30060,0,2466,4335,1076,556,597,-656,-786,1113,902,1765,0
2023-01-12 00:00:00,46454,51547,42906,5792,13090,0,30064,0,2682,2936,1313,954,566,-656,-555,664,146,1990,0
2023-01-12 01:00:00,45417,50420,41794,6281,13090,0,30064,0,2666,2013,1934,994,1634,-656,-481,663,383,1951,0
2023-01-12 02:00:00,43320,48470,39761,6499,13090,0,30064,0,2584,1698,1998,1379,839,-656,-589,-121,339,1996,0
2023-01-12 03:00:00,42085,46867,38248,6357,13090,0,30064,0,2616,1197,435,283,1610,-511,-455,1157,314,1997,0
2023-01-12 04:00:00,40856,44945,37110,5797,13090,0,30064,0,2583,919,1046,3,835,6,-113,856,-131,1892,0
2023-01-12 05:00:00,43504,46736,39369,5255,13090,0,30064,0,2032,215,1093,829,1163,580,205,1076,702,1150,0
2023-01-12 06:00:00,53146,54863,48152,5004,13090,0,30064,0,517,1504,1992,1755,1715,620,151,1402,1598,1643,0
2023-01-12 07:00:00,63388,64654,57486,4997,13090,0,30064,0,66,2881,2010,1958,1746,280,24,1987,2468,1985,0
2023-01-12 08:00:00,68100,69322,61826,5106,13090,22,30064,0,22,4160,2418,1982,1374,563,0,1999,2503,1996,0
2023-01-12 09:00:00,69899,71114,63705,5666,13090,414,30064,0,15,5462,3000,1983,2002,324,0,1999,2207,1994,0
2023-01-12 10:00:00,70020,71328,64181,6390,13090,923,30064,0,14,6132,2999,1982,2004,-47,-26,1998,2190,1995,0
2023-01-12 11:00:00,69796,71070,64247,7184,13090,1088,30064,0,14,6380,3000,1983,2005,29,222,1998,2190,1996,0
2023-01-12 12:00:00,69695,70909,64252,7838,13090,1389,30064,0,14,7470,3000,1982,2006,300,306,1998,2190,1995,0
2023-01-12 13:00:00,68636,69850,63305,8203,13090,1839,30064,0,14,8016,3000,1981,1993,271,306,1999,2190,1995,0
2023-01-12 14:00:00,66788,68129,61641,8433,13090,1777,30064,0,17,7647,3000,1863,1315,-124,306,1998,2185,1995,0
2023-01-12 15:00:00,67663,69097,62458,8527,13090,621,30064,0,18,8272,3000,1979,1818,-216,306,1998,2046,1992,0
2023-01-12 16:00:00,72686,73893,67054,8570,13090,5,30064,0,7,10140,2348,1980,2000,278,86,2038,2182,1994,0
2023-01-12 17:00:00,75311,76511,69412,8663,13090,0,30064,0,0,9477,2010,1980,2005,204,0,2038,2190,1996,0
2023-01-12 18:00:00,73998,75291,68510,8738,13090,0,30064,0,4,9517,2010,1982,2006,364,-89,2038,2190,1996,0
2023-01-12 19:00:00,70577,71789,65403,8747,13090,0,30064,0,5,9377,2010,1982,2004,621,50,2038,2190,1996,0
2023-01-12 20:00:00,65343,66610,60509,8689,13090,0,30064,0,16,8045,2010,1981,2004,332,-39,2039,2161,1980,0
2023-01-12 21:00:00,59109,60400,54815,8565,13090,0,30064,0,22,7083,1912,1838,1613,255,-69,1806,1311,957,0
2023-01-12 22:00:00,52401,54948,48445,8557,13090,0,30064,0,1122,7501,-196,650,1196,561,91,1308,414,978,0
2023-01-12 23:00:00,45817,50353,42696,8659,13090,0,30067,0,2434,6766,-402,509,872,412,38,968,-493,723,0
2023-01-13 00:00:00,43686,50146,41615,9002,13090,0,30070,0,2536,6555,-903,-416,1259,408,55,971,-1405,610,0
2023-01-13 01:00:00,42274,50641,40705,9241,13090,0,30070,0,2293,8196,-1631,-971,1261,640,3,170,-2054,-187,0
2023-01-13 02:00:00,40941,51590,38891,9352,13090,0,30070,0,2120,9976,-2014,-1628,-636,257,-123,-458,-2088,-382,0
2023-01-13 03:00:00,39964,54134,37991,9428,13090,0,30070,0,2378,11162,-2054,-1897,-1980,301,-159,-1919,-2075,-508,0
2023-01-13 04:00:00,39047,53065,37242,9293,13090,0,30070,0,2311,10972,-2056,-1947,-1571,487,35,-1826,-1694,-1391,0
2023-01-13 05:00:00,41304,53263,39411,9154,13090,0,30070,0,2411,10606,-2058,-1453,-1082,713,358,-1455,-797,-1503,0
2023-01-13 06:00:00,50159,57037,47485,8862,13090,0,30070,0,1194,10541,-1881,-129,-211,247,21,-911,117,-1352,0
2023-01-13 07:00:00,60508,61942,56789,8464,13090,0,30070,0,26,9191,1808,701,676,-149,-59,595,1013,397,0
2023-01-13 08:00:00,65032,66248,60955,8107,13090,252,30070,0,16,8968,2010,1294,1678,103,16,1606,1889,1949,0
2023-01-13 09:00:00,66442,67992,61863,7862,13090,2257,30070,0,16,7677,2010,1962,2001,-262,-72,1993,2177,1996,0
2023-01-13 10:00:00,65298,67632,60147,7691,13090,4802,30070,0,13,6490,2010,1984,2004,-806,-315,1998,2190,1996,0
2023-01-13 11:00:00,64242,66849,58869,7582,13090,5986,30070,0,9,5659,2010,1983,2004,-811,-587,1999,2191,1995,0
2023-01-13 12:00:00,63972,66601,58532,7519,13090,5972,30070,0,15,4758,2010,1983,2003,-900,-514,1998,2190,1994,0
2023-01-13 13:00:00,63772,66627,58473,7286,13090,5341,30070,0,13,5388,2010,1983,2004,-900,-742,1998,2190,1996,0
2023-01-13 14:00:00,64121,67145,58921,6767,13090,3272,30070,0,15,5607,2010,1983,2004,-900,-909,1999,2190,1996,0
2023-01-13 15:00:00,66434,69423,60991,6170,13090,834,30070,0,11,4177,2010,1983,2005,-900,-878,1998,2190,1996,0
2023-01-13 16:00:00,72034,74272,66088,5555,13090,9,30070,0,9,4130,2010,1983,2003,-739,-290,2037,2190,1995,0
2023-01-13 17:00:00,75743,77621,69339,4962,13090,0,30070,0,2,3465,2010,1982,2003,-565,-111,2038,2190,1994,0
2023-01-13 18:00:00,74593,75896,68182,4477,13090,0,30070,0,0,2722,2010,1982,2004,-85,-18,2038,2190,1994,0
2023-01-13 19:00:00,71424,72628,65174,4148,13090,0,30070,0,4,3093,2010,1982,2004,169,14,2038,2190,1996,0
2023-01-13 20:00:00,66649,67881,60828,3989,13090,0,30070,0,18,2413,2010,1983,2003,65,18,2039,2190,1995,0
2023-01-13 21:00:00,61540,62820,56243,3974,13090,0,30070,0,12,2704,2010,1983,2004,-31,52,1999,2190,1996,0
2023-01-13 22:00:00,55428,57482,50520,4106,13090,0,30070,0,38,1904,2010,1984,1986,-538,-278,1998,2189,1995,0
2023-01-13 23:00:00,49151,53891,44687,4427,13090,0,30071,0,2046,913,2010,1983,1932,-640,-854,1998,2105,1996,0
2023-01-14 00:00:00,47077,52240,43234,4871,13090,0,30072,0,2513,955,2010,1983,1159,-640,-810,1998,1265,1995,0
2023-01-14 01:00:00,45156,50642,41689,5174,13090,0,30072,0,2704,1055,2010,1968,434,-640,-942,1988,828,1995,0
2023-01-14 02:00:00,42453,48030,39337,5611,13090,0,30072,0,2684,443,2009,833,528,-640,-1053,1987,233,1937,0
2023-01-14 03:00:00,39818,45904,36888,6168,13090,0,30072,0,2666,752,1612,509,1525,-640,-917,689,-663,1375,0
2023-01-14 04:00:00,37908,44569,35194,6318,13090,0,30072,0,2624,1690,328,370,523,-640,-649,318,-1548,978,0
2023-01-14 05:00:00,38353,44072,35684,6355,13090,0,30072,0,2031,2179,-40,173,1059,-655,-393,68,-1400,1218,0
2023-01-14 06:00:00,42316,46968,39168,6317,13090,0,30072,0,2051,3861,706,991,537,-697,-187,306,-517,1203,0
2023-01-14 07:00:00,47739,50703,44053,6080,13090,0,30072,0,1075,3980,1176,1322,860,-676,-13,1339,388,1248,0
2023-01-14 08:00:00,54262,55960,50128,5922,13090,7,30072,0,129,3878,1990,1963,1869,-241,-128,1977,1285,1973,0
2023-01-14 09:00:00,59278,60508,54651,6287,13090,371,30072,0,30,6777,2010,1983,2003,76,0,1998,2145,1995,0
2023-01-14 10:00:00,60711,61926,56113,6748,13090,1203,30072,0,15,7709,2008,1984,1852,70,0,1998,2190,1996,0
2023-01-14 11:00:00,60392,61608,56108,7341,13090,2307,30072,0,16,7573,2008,1983,2002,302,0,1998,2190,1996,0
2023-01-14 12:00:00,59991,61209,55855,7864,13090,2896,30072,0,18,7810,2008,1984,2005,442,0,1998,2190,1995,0
2023-01-14 13:00:00,58610,59831,54632,8185,13090,2635,30072,0,21,7476,2010,1983,1311,313,0,1998,2190,1995,0
2023-01-14 14:00:00,57973,59210,54134,8335,13090,1781,30072,0,15,7381,2008,1960,1032,19,-4,1969,2190,1995,0
2023-01-14 15:00:00,59780,61047,55709,8235,13090,447,30072,0,12,9405,1757,1583,321,187,-36,1549,2190,1996,0
2023-01-14 16:00:00,64533,65737,60022,8254,13090,3,30072,0,4,9794,2003,1963,1265,352,43,2022,2190,1994,0
2023-01-14 17:00:00,68177,69377,63341,8436,13090,0,30072,0,0,9179,2008,1982,1992,186,1,2038,2190,1994,0
2023-01-14 18:00:00,67209,68409,62427,8543,13090,0,30072,0,0,8773,2006,1983,2006,143,0,2038,2177,1994,0
2023-01-14 19:00:00,63233,64533,58828,8745,13090,0,30072,0,8,8523,1813,1980,1621,-92,0,2038,1782,1996,0
2023-01-14 20:00:00,58905,60474,54849,8968,13090,0,30072,0,101,8590,1526,1708,514,-236,-32,2038,908,1990,0
2023-01-14 21:00:00,54722,57158,51174,9001,13090,0,30072,0,1114,9792,1121,1904,1033,-23,-20,1415,8,1660,0
2023-01-14 22:00:00,49149,53350,46139,9038,13090,0,30072,0,1270,9982,-315,83,-451,137,-38,283,-902,1794,0
2023-01-14 23:00:00,44298,52290,41721,9079,13090,0,30072,0,2523,10030,-553,-651,-1082,-168,-10,161,-1805,1424,0
2023-01-15 00:00:00,43463,52850,41264,9154,13090,0,30072,0,2442,10610,-576,-291,-1614,-95,0,-1094,-2075,991,0
2023-01-15 01:00:00,42090,51571,40054,9133,13090,0,30072,0,2341,10108,-715,-794,-1250,-82,0,-1011,-2088,565,0
2023-01-15 02:00:00,40302,51537,37925,8988,13090,0,30072,0,2220,8618,-887,-723,-2016,-194,0,-1757,-2088,-150,0
2023-01-15 03:00:00,38607,51900,36059,8785,13090,0,30072,0,1964,7647,-1754,-1802,-2016,-460,0,-1870,-2087,-140,0
2023-01-15 04:00:00,37691,50100,35091,8558,13090,0,30072,0,2547,6925,-1252,-819,-2027,-704,0,-1772,-2088,100,0
2023-01-15 05:00:00,37607,49644,34928,8332,13090,0,30072,0,2449,6875,-830,-669,-1895,-532,-21,-1764,-2088,-589,0
2023-01-15 06:00:00,40407,50727,37306,7957,13090,0,30072,0,1980,7069,-1176,-1024,315,-708,-266,-1755,-2057,-154,0
2023-01-15 07:00:00,44472,53098,41074,7489,13090,0,30072,0,1855,7357,100,-413,-1364,-874,-543,-1203,-1174,1542,0
2023-01-15 08:00:00,49096,56461,45418,7032,13090,343,30072,0,1915,7456,1967,171,-1180,-900,-601,-1310,-259,752,0
2023-01-15 09:00:00,55165,58596,51028,6598,13090,2177,30072,0,162,7630,2012,1831,-3,-734,-588,-744,646,1289,0
2023-01-15 10:00:00,58177,59641,53697,6228,13090,4047,30072,0,17,7091,2008,1383,1394,-161,-62,1892,1535,1323,0
2023-01-15 11:00:00,59485,60877,54592,5950,13090,5397,30072,0,12,5398,2006,1964,1811,-180,1,1998,2159,1976,0
2023-01-15 12:00:00,60629,61906,55476,5642,13090,6059,30072,0,13,4395,2006,1984,2005,-64,0,1998,2190,1996,0
2023-01-15 13:00:00,61216,62909,55832,5092,13090,5494,30072,0,14,3903,2006,1984,2005,-479,0,1998,2190,1995,0
2023-01-15 14:00:00,63095,65356,57529,4300,13090,3455,30072,0,17,3838,2006,1984,2005,-874,-170,1998,2190,1996,0
2023-01-15 15:00:00,66227,68889,60292,3473,13090,1175,30072,0,15,3353,2005,1984,2005,-900,-547,1998,2190,1996,0
2023-01-15 16:00:00,73300,75823,66456,2808,13090,16,30072,0,15,1906,2004,1984,2006,-900,-408,2037,2201,1996,0
2023-01-15 17:00:00,77306,79936,69803,2386,13090,0,30072,0,6,1034,2004,1983,2006,-901,-523,2038,2497,1996,0
2023-01-15 18:00:00,75635,78043,68228,2109,13090,0,30072,0,5,199,1999,1982,2004,-902,-301,2038,2504,1997,0
2023-01-15 19:00:00,71396,73692,64305,1898,13090,0,30072,0,12,-285,2940,1984,2006,-853,-231,2038,2207,1996,0
2023-01-15 20:00:00,67100,69433,60548,1704,13090,0,30072,0,13,214,3000,1984,2004,-902,-218,2038,2190,1996,0
2023-01-15 21:00:00,61847,63825,55823,1583,13090,0,30072,0,10,-669,2998,1984,2005,-741,-27,1999,2190,1996,0
2023-01-15 22:00:00,56186,57872,50831,1503,13090,0,30072,0,12,-242,2999,1983,2006,-474,0,1999,2210,1995,0
2023-01-15 23:00:00,50771,53087,45823,1493,13090,0,30075,0,13,684,2999,1984,2005,-835,-268,1998,2763,1995,0
2023-01-16 00:00:00,49283,51308,44718,1663,13090,0,30078,0,17,1133,2998,1983,2006,-646,-162,1998,2794,1994,0
2023-01-16 01:00:00,48467,50780,44155,1963,13090,0,30078,0,559,1541,2998,1984,2005,-554,0,1998,2794,1994,0
2023-01-16 02:00:00,47045,50746,43051,2388,13090,0,30078,0,1776,2580,2998,1984,2006,-600,-125,1999,2794,1994,0
2023-01-16 03:00:00,45510,50290,41545,2789,13090,0,30078,0,2572,3265,2998,1983,2005,-600,-408,1998,2793,1996,0
2023-01-16 04:00:00,45037,49714,41065,3085,13090,0,30078,0,2551,4361,2997,1978,2005,-600,-326,1998,2782,1994,0
2023-01-16 05:00:00,47361,51193,43061,3358,13090,0,30078,0,2276,5092,2886,1625,1191,-304,-52,1544,2460,1991,0
2023-01-16 06:00:00,57646,59085,52461,3614,13090,0,30078,0,239,5784,2437,1451,1497,67,99,1567,2522,1706,0
2023-01-16 07:00:00,68927,70692,62778,3877,13090,0,30078,0,14,4625,2691,1936,1466,-284,-267,1557,1732,1986,0
2023-01-16 08:00:00,74935,77443,68154,4135,13090,84,30078,0,14,3445,2738,1951,1796,-815,-479,1377,2470,1996,0
2023-01-16 09:00:00,76618,79505,69681,4329,13090,1061,30078,0,15,3051,2375,1722,2002,-900,-772,1490,2484,1998,0
2023-01-16 10:00:00,76669,79797,69691,4528,13090,2922,30078,0,15,2938,2390,1922,2006,-900,-1013,1277,1639,1977,0
2023-01-16 11:00:00,74902,78075,67974,4658,13090,4594,30078,0,14,3320,593,753,2006,-900,-1059,1374,752,1906,0
2023-01-16 12:00:00,74062,77240,67162,4711,13090,6187,30078,0,19,3256,183,656,2005,-900,-1059,1684,217,1993,0
2023-01-16 13:00:00,73497,76677,66803,4450,13090,6155,30078,0,22,3070,513,826,1367,-900,-1058,1511,223,1902,0
2023-01-16 14:00:00,73990,77167,67347,3937,13090,4704,30078,0,18,3102,1967,1518,208,-900,-1059,1323,575,1842,0
2023-01-16 15:00:00,77247,80431,70407,3447,13090,1690,30078,0,22,2881,1754,1339,1296,-902,-1060,1352,873,1706,0
2023-01-16 16:00:00,82466,85643,75084,3215,13090,23,30078,0,14,2453,1740,986,3,-902,-1061,1351,1606,1701,0
2023-01-16 17:00:00,86975,90140,79274,3049,13090,0,30078,0,2,2271,1463,724,958,-902,-1061,2026,2467,1990,0
2023-01-16 18:00:00,85898,89064,78496,2870,13090,0,30078,0,3,1995,1332,419,1703,-902,-1061,2035,2503,1999,0
2023-01-16 19:00:00,82406,85580,75421,2754,13090,0,30078,0,10,2484,2140,1780,1806,-902,-1062,2038,2207,1998,0
2023-01-16 20:00:00,77505,80685,71029,2624,13090,0,30078,0,16,3013,1768,1168,1807,-902,-1062,1682,2190,1887,0
2023-01-16 21:00:00,70675,73855,64788,2510,13090,0,30078,0,19,2969,472,928,2004,-902,-1059,1993,2190,1456,0
2023-01-16 22:00:00,62942,66223,57612,2412,13090,0,30078,0,25,3634,-163,385,2005,-902,-991,1872,2201,1125,0
2023-01-16 23:00:00,56199,60879,51459,2204,13090,0,30082,0,1662,3118,1442,432,2006,-902,-916,1984,2497,1971,0
2023-01-17 00:00:00,55044,59600,50706,2109,13090,0,30086,0,1854,2656,1705,744,2007,-773,-729,1843,2514,1998,0
2023-01-17 01:00:00,54530,59691,50288,2077,13090,0,30086,0,2342,2955,2151,302,2005,-880,-739,1745,2514,1903,0
2023-01-17 02:00:00,53455,58641,49262,2052,13090,0,30086,0,2424,3415,2480,927,2006,-902,-660,1984,2514,1900,0
2023-01-17 03:00:00,52189,56975,47899,2117,13090,0,30086,0,2401,3282,2153,1090,2006,-902,-283,1741,2514,1889,0
2023-01-17 04:00:00,51532,56191,47224,2145,13090,0,30086,0,2452,3453,1487,723,2006,-736,-271,1166,2513,1045,0
2023-01-17 05:00:00,53979,56796,49376,2161,13090,0,30086,0,943,4505,407,72,2004,-154,-25,-495,2513,913,0
2023-01-17 06:00:00,63957,67127,58622,2099,13090,0,30086,0,41,4783,-399,-808,1764,210,219,-722,2514,544,0
2023-01-17 07:00:00,74772,76223,68511,2168,13090,0,30086,0,22,3901,1916,967,1569,-215,26,-14,2514,1210,0
2023-01-17 08:00:00,79836,81350,72959,2240,13090,316,30086,0,22,3966,2973,1922,1910,-292,0,0,2513,1898,0
2023-01-17 09:00:00,82130,84022,74981,2382,13090,2731,30086,0,12,3678,2985,1674,2004,-621,-59,86,2512,1800,0
2023-01-17 10:00:00,80556,82551,73417,2552,13090,5439,30086,0,21,3114,2406,905,2006,-774,0,4,2512,1994,0
2023-01-17 11:00:00,79430,81721,72571,2816,13090,7439,30086,0,20,3045,1921,1326,2005,-900,-171,862,2514,1988,0
2023-01-17 12:00:00,78516,80838,71708,3178,13090,8228,30086,0,17,3276,663,1138,2007,-902,-203,952,2514,1996,0
2023-01-17 13:00:00,76735,78657,70214,3360,13090,7041,30086,0,13,3973,300,1133,1610,-700,-9,772,2514,1614,0
2023-01-17 14:00:00,76587,78801,70265,3420,13090,4779,30086,0,18,4356,-631,357,1900,-365,0,207,2514,1159,0
2023-01-17 15:00:00,79545,81519,73325,3408,13090,1577,30086,0,18,5677,-717,275,786,29,30,94,2513,1086,0
2023-01-17 16:00:00,84865,86696,78244,3595,13090,135,30086,0,12,5817,-619,477,1037,343,25,817,2512,1498,0
2023-01-17 17:00:00,87713,88954,80807,3761,13090,56,30086,0,4,5797,652,661,1196,12,0,173,2512,1477,0
2023-01-17 18:00:00,86211,87429,79811,3911,13090,0,30086,0,5,5929,135,-10,1364,105,6,92,2503,1315,0
2023-01-17 19:00:00,83734,84974,77960,4138,13090,0,30086,0,23,6337,1559,553,1993,234,45,714,2207,1322,0
2023-01-17 20:00:00,78139,79558,72772,4307,13090,0,30086,0,21,6540,-198,448,2004,242,12,885,2190,1033,0
2023-01-17 21:00:00,70310,71676,65615,4467,13090,0,30086,0,166,6765,1095,228,2006,238,58,469,2190,601,0
2023-01-17 22:00:00,62488,64438,58424,4645,13090,0,30086,0,213,7394,-221,23,2006,-254,-50,491,2190,123,0
2023-01-17 23:00:00,54980,57506,51477,4863,13090,0,30090,0,826,7975,494,292,2005,-423,-77,280,2190,122,0
2023-01-18 00:00:00,53572,56568,50228,5081,13090,0,30094,0,1731,8597,1309,307,2006,3,0,192,2190,125,0
2023-01-18 01:00:00,52852,56586,49562,5226,13090,0,30094,0,2477,8694,128,91,1908,7,0,640,2190,383,0
2023-01-18 02:00:00,51336,55327,48110,5393,13090,0,30094,0,2508,8719,-86,708,1502,-168,0,-29,2161,390,0
2023-01-18 03:00:00,49696,54305,46512,5495,13090,0,30094,0,2455,8623,-954,61,1449,267,0,185,1371,351,0
