utc_timestamp,ES_solar_profile,GB_GBN_solar_profile,GB_GBN_wind_profile,GB_GBN_wind_offshore_profile,GB_GBN_wind_onshore_profile
2019-12-26T16:00:00Z,0.052246485,0.0,0.4576,0.6123,0.3491
2019-12-26T17:00:00Z,0.003086773,0.0,0.4285,0.5661,0.3322
2019-12-26T18:00:00Z,0.001143249,0.0,0.414,0.54,0.3256
2019-12-26T19:00:00Z,0.001028924,0.0,0.404,0.5196,0.323
2019-12-26T20:00:00Z,0.000914599,0.0,0.3975,0.5042,0.3228
2019-12-26T21:00:00Z,0.000800274,0.0,0.3898,0.4828,0.3246
2019-12-26T22:00:00Z,0.000800274,0.0,0.3798,0.4792,0.3103
2019-12-26T23:00:00Z,0.000914599,0.0,0.3883,0.4778,0.3256
2019-12-27T00:00:00Z,0.000914599,0.0,0.374,0.4314,0.3339
2019-12-27T01:00:00Z,0.000914599,0.0,0.3525,0.3828,0.3312
2019-12-27T02:00:00Z,0.000914599,0.0,0.3386,0.3479,0.3321
2019-12-27T03:00:00Z,0.000914599,0.0,0.325,0.2949,0.346
2019-12-27T04:00:00Z,0.000914599,0.0,0.3062,0.2413,0.3518
2019-12-27T05:00:00Z,0.000800274,0.0,0.3141,0.2377,0.3677
2019-12-27T06:00:00Z,0.000800274,0.0,0.1944,0.1302,0.2393
2019-12-27T07:00:00Z,0.00583057,0.0,0.3403,0.2627,0.3946
2019-12-27T08:00:00Z,0.101291871,0.0016,0.3744,0.3286,0.4064
2019-12-27T09:00:00Z,0.281353607,0.0173,0.364,0.3031,0.4066
2019-12-27T10:00:00Z,0.421287299,0.0428,0.365,0.2924,0.4158
2019-12-27T11:00:00Z,0.50954613,0.0612,0.3512,0.2532,0.4198
2019-12-27T12:00:00Z,0.540299531,0.063,0.336,0.2134,0.4219
2019-12-27T13:00:00Z,0.537898708,0.0487,0.3343,0.2286,0.4084
2019-12-27T14:00:00Z,0.497084715,0.0284,0.3452,0.2265,0.4284
2019-12-27T15:00:00Z,0.349033954,0.0044,0.3403,0.2389,0.4114
2019-12-27T16:00:00Z,0.121641706,0.0,0.3348,0.2558,0.3902
2019-12-27T17:00:00Z,0.01886361,0.0,0.3338,0.2666,0.381
2019-12-27T18:00:00Z,0.003887047,0.0,0.3144,0.2602,0.3524
2019-12-27T19:00:00Z,0.003658397,0.0,0.3052,0.2668,0.3322
2019-12-27T20:00:00Z,0.003658397,0.0,0.2839,0.2334,0.3192
2019-12-27T21:00:00Z,0.003544072,0.0,0.2659,0.2442,0.281
2019-12-27T22:00:00Z,0.003658397,0.0,0.2585,0.221,0.2848
2019-12-27T23:00:00Z,0.003658397,0.0,0.2752,0.2334,0.3046
2019-12-28T00:00:00Z,0.003658397,0.0,0.3102,0.2702,0.3382
2019-12-28T01:00:00Z,0.004001372,0.0,0.335,0.265,0.384
2019-12-28T02:00:00Z,0.005030296,0.0,0.3465,0.2606,0.4067
2019-12-28T03:00:00Z,0.005373271,0.0,0.3653,0.2702,0.4319
2019-12-28T04:00:00Z,0.005373271,0.0,0.3876,0.3198,0.4353
2019-12-28T05:00:00Z,0.005258946,0.0,0.3958,0.3286,0.4428
2019-12-28T06:00:00Z,0.005258946,0.0,0.3922,0.3311,0.4352
2019-12-28T07:00:00Z,0.010403567,0.0,0.3896,0.3036,0.4498
2019-12-28T08:00:00Z,0.121184406,0.002,0.4001,0.3225,0.4546
2019-12-28T09:00:00Z,0.314622156,0.0346,0.4258,0.3546,0.4756
2019-12-28T10:00:00Z,0.460500743,0.0864,0.446,0.3691,0.4998
2019-12-28T11:00:00Z,0.552875272,0.0996,0.4593,0.3704,0.5214
2019-12-28T12:00:00Z,0.567851835,0.0895,0.4686,0.3983,0.518
2019-12-28T13:00:00Z,0.563164514,0.0728,0.4709,0.4071,0.5156
2019-12-28T14:00:00Z,0.530696239,0.0397,0.4732,0.3812,0.5376
2019-12-28T15:00:00Z,0.395449869,0.0066,0.4815,0.4382,0.5117
2019-12-28T16:00:00Z,0.159483251,0.0,0.5056,0.5025,0.5079
2019-12-28T17:00:00Z,0.029495827,0.0,0.5,0.4748,0.5177
2019-12-28T18:00:00Z,0.009946267,0.0,0.4766,0.4306,0.5088
2019-12-28T19:00:00Z,0.009946267,0.0,0.4688,0.4008,0.5164
2019-12-28T20:00:00Z,0.007202469,0.0,0.4707,0.426,0.502
2019-12-28T21:00:00Z,0.00628787,0.0,0.4776,0.4576,0.4917
2019-12-28T22:00:00Z,0.006402195,0.0,0.4617,0.4361,0.4796
2019-12-28T23:00:00Z,0.006402195,0.0,0.4318,0.3726,0.4732
2019-12-29T00:00:00Z,0.006402195,0.0,0.4262,0.3646,0.4694
2019-12-29T01:00:00Z,0.005487596,0.0,0.4257,0.3834,0.4553
2019-12-29T02:00:00Z,0.004572996,0.0,0.4222,0.406,0.4334
2019-12-29T03:00:00Z,0.004572996,0.0,0.409,0.376,0.4321
2019-12-29T04:00:00Z,0.004572996,0.0,0.3902,0.3538,0.4156
2019-12-29T05:00:00Z,0.004458672,0.0,0.3749,0.3362,0.402
2019-12-29T06:00:00Z,0.004458672,0.0,0.3749,0.3581,0.3866
2019-12-29T07:00:00Z,0.007431119,0.0,0.3988,0.3404,0.4398
2019-12-29T08:00:00Z,0.092831828,0.0023,0.4002,0.3294,0.4498
2019-12-29T09:00:00Z,0.251057505,0.032,0.4318,0.4092,0.4475
2019-12-29T10:00:00Z,0.396478793,0.0988,0.4463,0.4102,0.4716
2019-12-29T11:00:00Z,0.497542014,0.1544,0.4695,0.3986,0.5192
2019-12-29T12:00:00Z,0.52212187,0.2059,0.4774,0.3961,0.5344
2019-12-29T13:00:00Z,0.512061278,0.198,0.4594,0.3747,0.5188
2019-12-29T14:00:00Z,0.476734881,0.1302,0.4608,0.3878,0.5119
2019-12-29T15:00:00Z,0.356579399,0.0319,0.4605,0.4082,0.4971
2019-12-29T16:00:00Z,0.146793186,0.0,0.4572,0.4,0.4973
2019-12-29T17:00:00Z,0.019435235,0.0,0.4692,0.4104,0.5104
2019-12-29T18:00:00Z,0.004115697,0.0,0.5002,0.4666,0.5236
2019-12-29T19:00:00Z,0.001600549,0.0,0.4847,0.4408,0.5155
2019-12-29T20:00:00Z,0.001600549,0.0,0.4812,0.4329,0.515
2019-12-29T21:00:00Z,0.001600549,0.0,0.4566,0.4042,0.4933
2019-12-29T22:00:00Z,0.001600549,0.0,0.4421,0.4106,0.4641
2019-12-29T23:00:00Z,0.001600549,0.0,0.423,0.3886,0.4471
2019-12-30T00:00:00Z,0.001600549,0.0,0.4461,0.4122,0.4698
2019-12-30T01:00:00Z,0.001714874,0.0,0.2674,0.2068,0.3099
2019-12-30T02:00:00Z,0.002972448,0.0,0.438,0.4172,0.4526
2019-12-30T03:00:00Z,0.003429747,0.0,0.4294,0.3839,0.4613
2019-12-30T04:00:00Z,0.003429747,0.0,0.3926,0.3249,0.4401
2019-12-30T05:00:00Z,0.003429747,0.0,0.3848,0.3318,0.4219
2019-12-30T06:00:00Z,0.003429747,0.0,0.3843,0.3425,0.4138
2019-12-30T07:00:00Z,0.005258946,0.0,0.386,0.3768,0.3923
2019-12-30T08:00:00Z,0.073853893,0.0104,0.3887,0.4045,0.3777
2019-12-30T09:00:00Z,0.210586487,0.105,0.3792,0.384,0.3757
2019-12-30T10:00:00Z,0.321024351,0.2374,0.2282,0.1888,0.2558
2019-12-30T11:00:00Z,0.423459472,0.3343,0.2422,0.2322,0.2492
2019-12-30T12:00:00Z,0.468160512,0.3731,0.4136,0.4869,0.3622
2019-12-30T13:00:00Z,0.476163256,0.33,0.422,0.5012,0.3664
2019-12-30T14:00:00Z,0.46507374,0.198,0.4254,0.5232,0.3568
2019-12-30T15:00:00Z,0.351663427,0.0421,0.4128,0.5024,0.3499
2019-12-30T16:00:00Z,0.142791814,0.0002,0.4019,0.5182,0.3205
2019-12-30T17:00:00Z,0.022179033,0.0004,0.2218,0.2486,0.2031
2019-12-30T18:00:00Z,0.004915971,0.0001,0.3471,0.4366,0.2844
2019-12-30T19:00:00Z,0.004115697,0.0,0.2888,0.3625,0.2372
2019-12-30T20:00:00Z,0.004001372,0.0,0.2824,0.3565,0.2304
2019-12-30T21:00:00Z,0.004001372,0.0,0.2378,0.3061,0.1899
2019-12-30T22:00:00Z,0.004001372,0.0,0.2014,0.2337,0.1788
2019-12-30T23:00:00Z,0.004115697,0.0,0.1724,0.1924,0.1585
2019-12-31T00:00:00Z,0.004115697,,,,
2019-12-31T01:00:00Z,0.004115697,,,,
2019-12-31T02:00:00Z,0.002972448,,,,
2019-12-31T03:00:00Z,0.002286498,,,,
2019-12-31T04:00:00Z,0.002286498,,,,
2019-12-31T05:00:00Z,0.002286498,,,,
2019-12-31T06:00:00Z,0.002172173,,,,
2019-12-31T07:00:00Z,0.005373271,,,,
2019-12-31T08:00:00Z,0.083685835,,,,
2019-12-31T09:00:00Z,0.239510689,,,,
2019-12-31T10:00:00Z,0.36709729,,,,
2019-12-31T11:00:00Z,0.447696353,,,,
2019-12-31T12:00:00Z,0.473076483,,,,
2019-12-31T13:00:00Z,0.47090431,,,,
2019-12-31T14:00:00Z,0.449182577,,,,
2019-12-31T15:00:00Z,0.342860409,,,,
2019-12-31T16:00:00Z,0.142906139,,,,
2019-12-31T17:00:00Z,0.020807134,,,,
2019-12-31T18:00:00Z,0.002172173,,,,
2019-12-31T19:00:00Z,0.001714874,,,,
2019-12-31T20:00:00Z,0.001714874,,,,
2019-12-31T21:00:00Z,0.001714874,,,,
2019-12-31T22:00:00Z,0.001714874,,,,
2019-12-31T23:00:00Z,0.001286008,,,,
2020-01-01T00:00:00Z,0.001286008,,,,
2020-01-01T01:00:00Z,0.001286008,,,,
2020-01-01T02:00:00Z,0.001286008,,,,
2020-01-01T03:00:00Z,0.001371742,,,,
2020-01-01T04:00:00Z,0.002229081,,,,
2020-01-01T05:00:00Z,0.002572016,,,,
2020-01-01T06:00:00Z,0.00265775,,,,
2020-01-01T07:00:00Z,0.00574417,,,,
2020-01-01T08:00:00Z,0.073302469,,,,
2020-01-01T09:00:00Z,0.197702332,,,,
2020-01-01T10:00:00Z,0.292781207,,,,
2020-01-01T11:00:00Z,0.353566529,,,,
2020-01-01T12:00:00Z,0.376286008,,,,
2020-01-01T13:00:00Z,0.374914266,,,,
2020-01-01T14:00:00Z,0.35202332,,,,
2020-01-01T15:00:00Z,0.262774348,,,,
2020-01-01T16:00:00Z,0.10579561,,,,
2020-01-01T17:00:00Z,0.01611797,,,,
2020-01-01T18:00:00Z,0.007458848,,,,
2020-01-01T19:00:00Z,0.005829904,,,,
2020-01-01T20:00:00Z,0.005486968,,,,
2020-01-01T21:00:00Z,0.005315501,,,,
2020-01-01T22:00:00Z,0.005401235,,,,
2020-01-01T23:00:00Z,0.005401235,,,,
2020-01-02T00:00:00Z,0.005401235,,,,
2020-01-02T01:00:00Z,0.004115226,,,,
2020-01-02T02:00:00Z,0.002486283,,,,
2020-01-02T03:00:00Z,0.001371742,,,,
2020-01-02T04:00:00Z,0.001371742,,,,
2020-01-02T05:00:00Z,0.001286008,,,,
2020-01-02T06:00:00Z,0.001286008,,,,
2020-01-02T07:00:00Z,0.00308642,,,,
2020-01-02T08:00:00Z,0.054612483,,,,
2020-01-02T09:00:00Z,0.158521948,,,,
2020-01-02T10:00:00Z,0.232853224,,,,
2020-01-02T11:00:00Z,0.287379973,,,,
2020-01-02T12:00:00Z,0.310785322,,,,
2020-01-02T13:00:00Z,0.315329218,,,,
2020-01-02T14:00:00Z,0.295781893,,,,
2020-01-02T15:00:00Z,0.220164609,,,,
2020-01-02T16:00:00Z,0.084104938,,,,
2020-01-02T17:00:00Z,0.013545953,,,,
2020-01-02T18:00:00Z,0.003943759,,,,
2020-01-02T19:00:00Z,0.001800412,,,,
2020-01-02T20:00:00Z,0.001800412,,,,
2020-01-02T21:00:00Z,0.001800412,,,,
2020-01-02T22:00:00Z,0.001800412,,,,
2020-01-02T23:00:00Z,0.001800412,,,,
2020-01-03T00:00:00Z,0.001800412,,,,
2020-01-03T01:00:00Z,0.001800412,,,,
2020-01-03T02:00:00Z,0.001800412,,,,
2020-01-03T03:00:00Z,0.001800412,,,,
2020-01-03T04:00:00Z,0.001800412,,,,
2020-01-03T05:00:00Z,0.001800412,,,,
2020-01-03T06:00:00Z,0.001800412,,,,
2020-01-03T07:00:00Z,0.004715364,,,,
2020-01-03T08:00:00Z,0.052383402,,,,
2020-01-03T09:00:00Z,0.132973251,,,,
2020-01-03T10:00:00Z,0.216992455,,,,
2020-01-03T11:00:00Z,0.262860082,,,,
2020-01-03T12:00:00Z,0.28335048,,,,
2020-01-03T13:00:00Z,0.259344993,,,,
2020-01-03T14:00:00Z,0.214677641,,,,
2020-01-03T15:00:00Z,0.128172154,,,,
2020-01-03T16:00:00Z,0.033950617,,,,
2020-01-03T17:00:00Z,0.002572016,,,,
2020-01-03T18:00:00Z,0.00154321,,,,
2020-01-03T19:00:00Z,0.00154321,,,,
2020-01-03T20:00:00Z,0.00154321,,,,
2020-01-03T21:00:00Z,0.00154321,,,,
2020-01-03T22:00:00Z,0.00154321,,,,
2020-01-03T23:00:00Z,0.00154321,,,,
2020-01-04T00:00:00Z,0.001457476,,,,
2020-01-04T01:00:00Z,0.001457476,,,,
2020-01-04T02:00:00Z,0.001457476,,,,
2020-01-04T03:00:00Z,0.001286008,,,,
2020-01-04T04:00:00Z,0.001200274,,,,
2020-01-04T05:00:00Z,0.001200274,,,,
2020-01-04T06:00:00Z,0.001200274,,,,
2020-01-04T07:00:00Z,0.003343621,,,,
2020-01-04T08:00:00Z,0.058727709,,,,
2020-01-04T09:00:00Z,0.173353909,,,,
2020-01-04T10:00:00Z,0.260288066,,,,
2020-01-04T11:00:00Z,0.329218107,,,,
2020-01-04T12:00:00Z,0.357853224,,,,
2020-01-04T13:00:00Z,0.355281207,,,,
2020-01-04T14:00:00Z,0.323388203,,,,
2020-01-04T15:00:00Z,0.231138546,,,,
2020-01-04T16:00:00Z,0.089163237,,,,
2020-01-04T17:00:00Z,0.009516461,,,,
2020-01-04T18:00:00Z,0.001371742,,,,
2020-01-04T19:00:00Z,0.001286008,,,,
2020-01-04T20:00:00Z,0.001200274,,,,
2020-01-04T21:00:00Z,0.001200274,,,,
2020-01-04T22:00:00Z,0.001200274,,,,
2020-01-04T23:00:00Z,0.001200274,,,,
2020-01-05T00:00:00Z,0.001200274,,,,
2020-01-05T01:00:00Z,0.001200274,,,,
2020-01-05T02:00:00Z,0.001200274,,,,
2020-01-05T03:00:00Z,0.001200274,,,,
2020-01-05T04:00:00Z,0.001200274,,,,
2020-01-05T05:00:00Z,0.001200274,,,,
2020-01-05T06:00:00Z,0.001200274,,,,
2020-01-05T07:00:00Z,0.004886831,,,,
2020-01-05T08:00:00Z,0.087877229,,,,
2020-01-05T09:00:00Z,0.237311385,,,,
2020-01-05T10:00:00Z,0.340020576,,,,
2020-01-05T11:00:00Z,0.409379287,,,,
2020-01-05T12:00:00Z,0.443415638,,,,
2020-01-05T13:00:00Z,0.445816187,,,,
2020-01-05T14:00:00Z,0.416066529,,,,
2020-01-05T15:00:00Z,0.314557613,,,,
2020-01-05T16:00:00Z,0.128429355,,,,
2020-01-05T17:00:00Z,0.015174897,,,,
2020-01-05T18:00:00Z,0.003343621,,,,
2020-01-05T19:00:00Z,0.001628944,,,,
2020-01-05T20:00:00Z,0.001628944,,,,
2020-01-05T21:00:00Z,0.001714678,,,,
2020-01-05T22:00:00Z,0.001714678,,,,
2020-01-05T23:00:00Z,0.001714678,,,,
2020-01-06T00:00:00Z,0.001714678,,,,
2020-01-06T01:00:00Z,0.001714678,,,,
2020-01-06T02:00:00Z,0.001714678,,,,
2020-01-06T03:00:00Z,0.001714678,,,,
2020-01-06T04:00:00Z,0.001714678,,,,
2020-01-06T05:00:00Z,0.002229081,,,,
2020-01-06T06:00:00Z,0.002572016,,,,
2020-01-06T07:00:00Z,0.005915638,,,,
2020-01-06T08:00:00Z,0.082561728,,,,
2020-01-06T09:00:00Z,0.22350823,,,,
2020-01-06T10:00:00Z,0.321159122,,,,
2020-01-06T11:00:00Z,0.388974623,,,,
2020-01-06T12:00:00Z,0.409979424,,,,
2020-01-06T13:00:00Z,0.405778464,,,,
2020-01-06T14:00:00Z,0.382373114,,,,
2020-01-06T15:00:00Z,0.298782579,,,,
2020-01-06T16:00:00Z,0.133573388,,,,
2020-01-06T17:00:00Z,0.020833333,,,,
2020-01-06T18:00:00Z,0.006087106,,,,
2020-01-06T19:00:00Z,0.004543896,,,,
2020-01-06T20:00:00Z,0.00308642,,,,
2020-01-06T21:00:00Z,0.002743484,,,,
2020-01-06T22:00:00Z,0.002314815,,,,
2020-01-06T23:00:00Z,0.002400549,,,,
2020-01-07T00:00:00Z,0.002400549,,,,
2020-01-07T01:00:00Z,0.002057613,,,,
2020-01-07T02:00:00Z,0.001028807,,,,
2020-01-07T03:00:00Z,0.000943073,,,,
2020-01-07T04:00:00Z,0.001028807,,,,
2020-01-07T05:00:00Z,0.000943073,,,,
2020-01-07T06:00:00Z,0.000943073,,,,
2020-01-07T07:00:00Z,0.005144033,,,,
2020-01-07T08:00:00Z,0.086591221,,,,
2020-01-07T09:00:00Z,0.231995885,,,,
2020-01-07T10:00:00Z,0.339163237,,,,
2020-01-07T11:00:00Z,0.410236626,,,,
2020-01-07T12:00:00Z,0.431498628,,,,
2020-01-07T13:00:00Z,0.435699588,,,,
2020-01-07T14:00:00Z,0.418981481,,,,
2020-01-07T15:00:00Z,0.332561728,,,,
2020-01-07T16:00:00Z,0.148748285,,,,
2020-01-07T17:00:00Z,0.0260631,,,,
2020-01-07T18:00:00Z,0.006687243,,,,
2020-01-07T19:00:00Z,0.00462963,,,,
2020-01-07T20:00:00Z,0.002743484,,,,
2020-01-07T21:00:00Z,0.002057613,,,,
2020-01-07T22:00:00Z,0.000771605,,,,
2020-01-07T23:00:00Z,0.000857339,,,,
2020-01-08T00:00:00Z,0.000857339,,,,
2020-01-08T01:00:00Z,0.000857339,,,,
2020-01-08T02:00:00Z,0.001371742,,,,
2020-01-08T03:00:00Z,0.002057613,,,,
2020-01-08T04:00:00Z,0.002143347,,,,
2020-01-08T05:00:00Z,0.002057613,,,,
2020-01-08T06:00:00Z,0.002057613,,,,
2020-01-08T07:00:00Z,0.005829904,,,,
2020-01-08T08:00:00Z,0.083590535,,,,
2020-01-08T09:00:00Z,0.226337449,,,,
2020-01-08T10:00:00Z,0.33016118,,,,
2020-01-08T11:00:00Z,0.392061043,,,,
2020-01-08T12:00:00Z,0.424982853,,,,
2020-01-08T13:00:00Z,0.429012346,,,,
2020-01-08T14:00:00Z,0.407493141,,,,
2020-01-08T15:00:00Z,0.323473937,,,,
2020-01-08T16:00:00Z,0.142918381,,,,
2020-01-08T17:00:00Z,0.022462277,,,,
2020-01-08T18:00:00Z,0.002743484,,,,
2020-01-08T19:00:00Z,0.001886145,,,,
2020-01-08T20:00:00Z,0.001714678,,,,
2020-01-08T21:00:00Z,0.001714678,,,,
2020-01-08T22:00:00Z,0.001714678,,,,
2020-01-08T23:00:00Z,0.001714678,,,,
2020-01-09T00:00:00Z,0.001628944,,,,
2020-01-09T01:00:00Z,0.001628944,,,,
2020-01-09T02:00:00Z,0.001628944,,,,
2020-01-09T03:00:00Z,0.001628944,,,,
2020-01-09T04:00:00Z,0.001628944,,,,
2020-01-09T05:00:00Z,0.00154321,,,,
2020-01-09T06:00:00Z,0.00154321,,,,
2020-01-09T07:00:00Z,0.004372428,,,,
2020-01-09T08:00:00Z,0.06978738,,,,
2020-01-09T09:00:00Z,0.183213306,,,,
2020-01-09T10:00:00Z,0.272890947,,,,
2020-01-09T11:00:00Z,0.333762003,,,,
2020-01-09T12:00:00Z,0.366255144,,,,
2020-01-09T13:00:00Z,0.368912894,,,,
2020-01-09T14:00:00Z,0.342335391,,,,
2020-01-09T15:00:00Z,0.260802469,,,,
2020-01-09T16:00:00Z,0.109224966,,,,
2020-01-09T17:00:00Z,0.012774348,,,,
2020-01-09T18:00:00Z,0.003257888,,,,
2020-01-09T19:00:00Z,0.003172154,,,,
2020-01-09T20:00:00Z,0.002486283,,,,
2020-01-09T21:00:00Z,0.001800412,,,,
2020-01-09T22:00:00Z,0.001886145,,,,
2020-01-09T23:00:00Z,0.001886145,,,,
2020-01-10T00:00:00Z,0.001800412,,,,
2020-01-10T01:00:00Z,0.001800412,,,,
2020-01-10T02:00:00Z,0.001800412,,,,
2020-01-10T03:00:00Z,0.001800412,,,,
2020-01-10T04:00:00Z,0.001800412,,,,
2020-01-10T05:00:00Z,0.001714678,,,,
2020-01-10T06:00:00Z,0.001714678,,,,
2020-01-10T07:00:00Z,0.003943759,,,,
2020-01-10T08:00:00Z,0.060442387,,,,
2020-01-10T09:00:00Z,0.182184499,,,,
2020-01-10T10:00:00Z,0.290723594,,,,
2020-01-10T11:00:00Z,0.364454733,,,,
2020-01-10T12:00:00Z,0.397119342,,,,
2020-01-10T13:00:00Z,0.39266118,,,,
2020-01-10T14:00:00Z,0.355709877,,,,
2020-01-10T15:00:00Z,0.271604938,,,,
2020-01-10T16:00:00Z,0.113254458,,,,
2020-01-10T17:00:00Z,0.016032236,,,,
2020-01-10T18:00:00Z,0.003772291,,,,
2020-01-10T19:00:00Z,0.002486283,,,,
2020-01-10T20:00:00Z,0.002486283,,,,
2020-01-10T21:00:00Z,0.002400549,,,,
2020-01-10T22:00:00Z,0.002486283,,,,
2020-01-10T23:00:00Z,0.002486283,,,,
2020-01-11T00:00:00Z,0.002486283,,,,
2020-01-11T01:00:00Z,0.002486283,,,,
2020-01-11T02:00:00Z,0.002486283,,,,
2020-01-11T03:00:00Z,0.002486283,,,,
2020-01-11T04:00:00Z,0.002486283,,,,
2020-01-11T05:00:00Z,0.002486283,,,,
2020-01-11T06:00:00Z,0.002486283,,,,
2020-01-11T07:00:00Z,0.006858711,,,,
2020-01-11T08:00:00Z,0.111282579,,,,
2020-01-11T09:00:00Z,0.287379973,,,,
2020-01-11T10:00:00Z,0.41872428,,,,
2020-01-11T11:00:00Z,0.493484225,,,,
2020-01-11T12:00:00Z,0.511402606,,,,
2020-01-11T13:00:00Z,0.506858711,,,,
2020-01-11T14:00:00Z,0.481738683,,,,
2020-01-11T15:00:00Z,0.375857339,,,,
2020-01-11T16:00:00Z,0.167266804,,,,
2020-01-11T17:00:00Z,0.03223594,,,,
2020-01-11T18:00:00Z,0.00840192,,,,
2020-01-11T19:00:00Z,0.004029492,,,,
2020-01-11T20:00:00Z,0.004029492,,,,
2020-01-11T21:00:00Z,0.003943759,,,,
2020-01-11T22:00:00Z,0.004029492,,,,
2020-01-11T23:00:00Z,0.004029492,,,,
2020-01-12T00:00:00Z,0.004029492,,,,
2020-01-12T01:00:00Z,0.004029492,,,,
2020-01-12T02:00:00Z,0.004029492,,,,
2020-01-12T03:00:00Z,0.004029492,,,,
2020-01-12T04:00:00Z,0.004029492,,,,
2020-01-12T05:00:00Z,0.003943759,,,,
2020-01-12T06:00:00Z,0.004029492,,,,
2020-01-12T07:00:00Z,0.009002058,,,,
2020-01-12T08:00:00Z,0.115226337,,,,
2020-01-12T09:00:00Z,0.286951303,,,,
2020-01-12T10:00:00Z,0.401234568,,,,
2020-01-12T11:00:00Z,0.489026063,,,,
2020-01-12T12:00:00Z,0.511745542,,,,
2020-01-12T13:00:00Z,0.507973251,,,,
2020-01-12T14:00:00Z,0.480109739,,,,
2020-01-12T15:00:00Z,0.384687929,,,,
2020-01-12T16:00:00Z,0.176354595,,,,
2020-01-12T17:00:00Z,0.03223594,,,,
2020-01-12T18:00:00Z,0.00883059,,,,
2020-01-12T19:00:00Z,0.005058299,,,,
2020-01-12T20:00:00Z,0.00462963,,,,
2020-01-12T21:00:00Z,0.00462963,,,,
2020-01-12T22:00:00Z,0.004115226,,,,
2020-01-12T23:00:00Z,0.003343621,,,,
2020-01-13T00:00:00Z,0.003343621,,,,
2020-01-13T01:00:00Z,0.003343621,,,,
2020-01-13T02:00:00Z,0.003343621,,,,
2020-01-13T03:00:00Z,0.003343621,,,,
2020-01-13T04:00:00Z,0.003343621,,,,
2020-01-13T05:00:00Z,0.003257888,,,,
2020-01-13T06:00:00Z,0.003172154,,,,
2020-01-13T07:00:00Z,0.008487654,,,,
2020-01-13T08:00:00Z,0.098851166,,,,
2020-01-13T09:00:00Z,0.242198217,,,,
2020-01-13T10:00:00Z,0.321416324,,,,
2020-01-13T11:00:00Z,0.365226337,,,,
2020-01-13T12:00:00Z,0.369427298,,,,
2020-01-13T13:00:00Z,0.35048011,,,,
2020-01-13T14:00:00Z,0.309070645,,,,
2020-01-13T15:00:00Z,0.224708505,,,,
2020-01-13T16:00:00Z,0.094050069,,,,
2020-01-13T17:00:00Z,0.008144719,,,,
2020-01-13T18:00:00Z,0.00265775,,,,
2020-01-13T19:00:00Z,0.002572016,,,,
2020-01-13T20:00:00Z,0.002572016,,,,
2020-01-13T21:00:00Z,0.002057613,,,,
2020-01-13T22:00:00Z,0.001371742,,,,
2020-01-13T23:00:00Z,0.001457476,,,,
2020-01-14T00:00:00Z,0.001371742,,,,
2020-01-14T01:00:00Z,0.001371742,,,,
2020-01-14T02:00:00Z,0.00154321,,,,
2020-01-14T03:00:00Z,0.00154321,,,,
2020-01-14T04:00:00Z,0.001286008,,,,
2020-01-14T05:00:00Z,0.000943073,,,,
2020-01-14T06:00:00Z,0.000857339,,,,
2020-01-14T07:00:00Z,0.005229767,,,,
2020-01-14T08:00:00Z,0.082561728,,,,
2020-01-14T09:00:00Z,0.212791495,,,,
2020-01-14T10:00:00Z,0.293895748,,,,
2020-01-14T11:00:00Z,0.341049383,,,,
2020-01-14T12:00:00Z,0.341049383,,,,
2020-01-14T13:00:00Z,0.326131687,,,,
2020-01-14T14:00:00Z,0.281550069,,,,
2020-01-14T15:00:00Z,0.189557613,,,,
2020-01-14T16:00:00Z,0.052211934,,,,
2020-01-14T17:00:00Z,0.005915638,,,,
2020-01-14T18:00:00Z,0.003429355,,,,
2020-01-14T19:00:00Z,0.002314815,,,,
2020-01-14T20:00:00Z,0.002314815,,,,
2020-01-14T21:00:00Z,0.002314815,,,,
2020-01-14T22:00:00Z,0.002400549,,,,
2020-01-14T23:00:00Z,0.002400549,,,,
2020-01-15T00:00:00Z,0.002400549,,,,
2020-01-15T01:00:00Z,0.002400549,,,,
2020-01-15T02:00:00Z,0.002400549,,,,
2020-01-15T03:00:00Z,0.002400549,,,,
2020-01-15T04:00:00Z,0.002400549,,,,
2020-01-15T05:00:00Z,0.002314815,,,,
2020-01-15T06:00:00Z,0.002314815,,,,
2020-01-15T07:00:00Z,0.005572702,,,,
2020-01-15T08:00:00Z,0.064729081,,,,
2020-01-15T09:00:00Z,0.154578189,,,,
2020-01-15T10:00:00Z,0.230366941,,,,
2020-01-15T11:00:00Z,0.280435528,,,,
2020-01-15T12:00:00Z,0.300497257,,,,
2020-01-15T13:00:00Z,0.290552126,,,,
2020-01-15T14:00:00Z,0.263203018,,,,
2020-01-15T15:00:00Z,0.191872428,,,,
2020-01-15T16:00:00Z,0.067558299,,,,
2020-01-15T17:00:00Z,0.009516461,,,,
2020-01-15T18:00:00Z,0.003943759,,,,
2020-01-15T19:00:00Z,0.001800412,,,,
2020-01-15T20:00:00Z,0.001714678,,,,
2020-01-15T21:00:00Z,0.001286008,,,,
2020-01-15T22:00:00Z,0.000600137,,,,
2020-01-15T23:00:00Z,0.000600137,,,,
2020-01-16T00:00:00Z,0.000600137,,,,
2020-01-16T01:00:00Z,0.000600137,,,,
2020-01-16T02:00:00Z,0.000600137,,,,
2020-01-16T03:00:00Z,0.000600137,,,,
2020-01-16T04:00:00Z,0.000600137,,,,
2020-01-16T05:00:00Z,0.000514403,,,,
